transaction_id,customer_id,amount,timestamp,customer_avg_amount,customer_transaction_count,account_age_days,device_id,device_age_days,is_new_device,transaction_location,customer_location,transactions_last_10min,failed_attempts_last_10min,is_fraud,amount_ratio,location_mismatch,high_velocity,high_failed_attempts,new_account,payment_method,merchant_category,pay_Credit Card,pay_Debit Card,pay_Net Banking,pay_UPI,cat_Electronics,cat_Entertainment,cat_Food & Beverage,cat_Retail,cat_Services,cat_Travel
TX116164,C11025,1184.67,2026-07-27 13:42:56,1664.36,64,465,D21025,78,0,Chennai,Chennai,1,0,0,0.7117871133648971,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX114563,C11211,7371.73,2026-07-27 13:44:43,1629.88,49,964,D57478,0,1,Kolkata,Delhi,3,3,1,4.522866714113922,1,0,1,0,Debit Card,Electronics,0,1,0,0,1,0,0,0,0,0
TX123626,C10131,2256.41,2026-07-27 13:46:48,3070.35,187,389,D20131,232,0,Hyderabad,Mumbai,1,0,0,0.7349031869330858,1,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX112072,C10812,2189.9,2026-07-27 13:48:11,3122.62,73,503,D20812,91,0,Kolkata,Kolkata,3,0,0,0.7013021116882618,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX148342,C10900,2006.82,2026-07-27 13:48:43,1965.92,212,713,D20900,67,0,Kolkata,Kolkata,1,0,0,1.0208045088304711,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX135266,C11158,987.32,2026-07-27 13:50:08,1146.5,127,270,D21158,53,0,Hyderabad,Hyderabad,1,0,0,0.861160052333188,0,0,0,0,Credit Card,Food & Beverage,1,0,0,0,0,0,1,0,0,0
TX119113,C10453,4350.11,2026-07-27 13:50:14,3376.42,55,536,D20453,281,0,Kolkata,Kolkata,1,0,0,1.288379407775099,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX144198,C10618,11948.24,2026-07-27 13:50:40,10399.86,21,137,D20618,103,0,Chennai,Chennai,1,0,0,1.1488846965247608,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX117529,C10783,3677.28,2026-07-27 13:50:43,6025.01,148,871,D20783,91,0,Delhi,Delhi,1,0,0,0.6103359164549105,0,0,0,0,Net Banking,Food & Beverage,0,0,1,0,0,0,1,0,0,0
TX102624,C10514,7646.66,2026-07-27 13:50:56,6490.07,117,966,D37785,2,1,Bengaluru,Bengaluru,1,0,0,1.1782091718579306,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX135655,C10850,6290.69,2026-07-27 13:51:21,3619.19,275,919,D20850,283,0,Chennai,Chennai,1,1,0,1.7381485912593702,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX140875,C11301,994.16,2026-07-27 13:51:47,923.49,129,229,D21301,128,0,Kolkata,Kolkata,1,0,0,1.0765249217641772,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX147495,C11292,5984.75,2026-07-27 13:52:43,4846.56,49,669,D21292,243,0,Mumbai,Mumbai,3,0,0,1.2348449209336105,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX108104,C10845,2008.02,2026-07-27 13:52:55,1389.94,170,648,D20845,319,0,Ahmedabad,Ahmedabad,1,0,0,1.4446810653697282,0,0,0,0,Net Banking,Travel,0,0,1,0,0,0,0,0,0,1
TX123644,C10490,2607.73,2026-07-27 13:53:50,2608.65,59,956,D20490,244,0,Ahmedabad,Ahmedabad,1,0,0,0.9996473271615587,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX128869,C10834,2159.17,2026-07-27 13:54:26,2016.5,242,826,D20834,221,0,Pune,Pune,1,0,0,1.0707513017604762,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX104753,C11339,774.73,2026-07-27 13:54:45,1492.25,67,317,D21339,317,0,Pune,Pune,1,0,0,0.5191690400402078,0,0,0,0,Credit Card,Services,1,0,0,0,0,0,0,0,1,0
TX119651,C10986,486.98,2026-07-27 13:55:13,703.86,166,619,D20986,222,0,Chennai,Chennai,2,0,0,0.6918705424374165,0,0,0,0,Credit Card,Retail,1,0,0,0,0,0,0,1,0,0
TX144264,C11367,1135.3,2026-07-27 13:55:52,811.88,190,320,D21367,354,0,Pune,Pune,1,0,0,1.398359363452727,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX123581,C10690,1983.92,2026-07-27 13:57:27,3714.98,19,311,D20690,196,0,Chennai,Chennai,1,0,0,0.5340324846970913,0,0,0,0,Net Banking,Travel,0,0,1,0,0,0,0,0,0,1
TX145086,C11000,1610.5,2026-07-27 13:57:29,1578.25,235,24,D21000,324,0,Mumbai,Mumbai,1,0,0,1.0204340250277206,0,0,0,1,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX127188,C10375,2904.07,2026-07-27 13:59:58,2467.91,140,814,D20375,230,0,Hyderabad,Hyderabad,1,0,0,1.1767325388689216,0,0,0,0,Credit Card,Services,1,0,0,0,0,0,0,0,1,0
TX142873,C10343,4029.8,2026-07-27 14:00:01,2564.27,85,351,D20343,231,0,Kolkata,Kolkata,3,0,0,1.5715193797845002,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX112311,C10281,2647.5,2026-07-27 14:02:40,2806.73,237,225,D20281,77,0,Kolkata,Kolkata,1,0,0,0.943268501067078,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX102642,C11426,944.54,2026-07-27 14:03:40,1303.62,94,414,D21426,60,0,Bengaluru,Chennai,2,0,0,0.7245516331446281,1,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX109008,C10136,1397.33,2026-07-27 14:03:52,570.64,124,626,D20136,335,0,Delhi,Delhi,1,0,0,2.4487067152670683,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX115356,C11203,2043.98,2026-07-27 14:04:19,2165.75,218,494,D44964,4,1,Pune,Pune,1,0,0,0.9437746739004964,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX145860,C11315,6329.34,2026-07-27 14:04:59,9183.09,273,324,D21315,137,0,Kolkata,Kolkata,1,0,0,0.6892385896250609,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX134566,C11009,2131.54,2026-07-27 14:05:10,1331.13,79,281,D21009,248,0,Chennai,Chennai,2,0,0,1.6013011501506238,0,0,0,0,Debit Card,Entertainment,0,1,0,0,0,1,0,0,0,0
TX126749,C10562,2230.14,2026-07-27 14:05:46,2482.31,272,568,D20562,350,0,Pune,Pune,1,0,0,0.8984131716022575,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX143270,C10391,14354.37,2026-07-27 14:06:14,9484.87,70,948,D20391,200,0,Kolkata,Chennai,1,0,0,1.5133965990045197,1,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX131285,C10097,3018.74,2026-07-27 14:06:21,2648.28,45,694,D20097,46,0,Bengaluru,Pune,1,0,0,1.1398870210098628,1,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX126337,C10955,3158.0,2026-07-27 14:07:19,2435.4,220,819,D20955,144,0,Chennai,Chennai,1,0,0,1.296706906463004,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX135302,C10255,1693.91,2026-07-27 14:08:20,1332.84,56,10,D20255,198,0,Bengaluru,Bengaluru,3,0,0,1.2709027340115844,0,0,0,1,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX129521,C10963,895.43,2026-07-27 14:08:30,2006.26,273,283,D20963,363,0,Pune,Pune,1,0,0,0.44631802458305503,0,0,0,0,Credit Card,Food & Beverage,1,0,0,0,0,0,1,0,0,0
TX114581,C10288,2839.92,2026-07-27 14:10:44,3126.83,209,32,D20288,144,0,Pune,Pune,1,0,0,0.9082425331725742,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX108597,C10564,4946.34,2026-07-27 14:11:26,3200.8,35,530,D30898,0,1,Hyderabad,Hyderabad,2,0,0,1.5453449137715571,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX136129,C10453,4615.76,2026-07-27 14:11:55,3376.42,55,536,D20453,76,0,Kolkata,Kolkata,1,0,0,1.3670574158428157,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX138709,C11042,2316.75,2026-07-27 14:12:54,2440.71,251,637,D21042,198,0,Hyderabad,Hyderabad,1,0,0,0.9492114999323967,0,0,0,0,Net Banking,Food & Beverage,0,0,1,0,0,0,1,0,0,0
TX138466,C10354,352.83,2026-07-27 14:13:16,935.08,298,760,D20354,72,0,Hyderabad,Hyderabad,2,0,0,0.3773260041921547,0,0,0,0,Net Banking,Services,0,0,1,0,0,0,0,0,1,0
TX110426,C10090,2192.15,2026-07-27 14:14:05,1898.93,232,575,D20090,333,0,Delhi,Delhi,1,0,0,1.1544132748442544,0,0,0,0,Net Banking,Services,0,0,1,0,0,0,0,0,1,0
TX111763,C11471,5268.08,2026-07-27 14:14:09,7110.3,191,971,D21471,130,0,Pune,Pune,1,0,0,0.7409082598483889,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX107558,C10414,5114.67,2026-07-27 14:15:22,5289.95,177,101,D20414,85,0,Ahmedabad,Ahmedabad,1,0,0,0.9668654713182545,0,0,0,0,Credit Card,Retail,1,0,0,0,0,0,0,1,0,0
TX124784,C10538,1644.01,2026-07-27 14:16:57,1688.18,111,28,D20538,102,0,Bengaluru,Bengaluru,3,1,0,0.9738357284175858,0,0,0,1,Net Banking,Travel,0,0,1,0,0,0,0,0,0,1
TX111170,C10553,2363.64,2026-07-27 14:17:52,1799.85,299,973,D20553,56,0,Kolkata,Kolkata,1,1,0,1.3132427702308527,0,0,0,0,Net Banking,Electronics,0,0,1,0,1,0,0,0,0,0
TX126861,C10852,2389.3,2026-07-27 14:18:28,3344.69,37,780,D20852,343,0,Pune,Pune,1,0,0,0.7143561884658968,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX132471,C10691,2021.31,2026-07-27 14:18:34,3371.22,75,946,D20691,311,0,Hyderabad,Hyderabad,2,0,0,0.5995781942442202,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX115894,C10883,9679.6,2026-07-27 14:20:04,12252.46,171,374,D80306,7,1,Ahmedabad,Ahmedabad,1,0,0,0.7900127811068145,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX127242,C10520,610.7,2026-07-27 14:20:50,981.71,190,251,D20520,117,0,Bengaluru,Bengaluru,1,0,0,0.6220778030171843,0,0,0,0,Debit Card,Electronics,0,1,0,0,1,0,0,0,0,0
TX143619,C10514,3813.27,2026-07-27 14:21:41,6490.07,117,966,D20514,275,0,Bengaluru,Bengaluru,1,0,0,0.5875545256060413,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX104471,C10351,2051.05,2026-07-27 14:21:50,1979.43,20,685,D20351,72,0,Mumbai,Mumbai,1,0,0,1.0361821332403773,0,0,0,0,Net Banking,Services,0,0,1,0,0,0,0,0,1,0
TX117376,C10371,5564.48,2026-07-27 14:22:31,4086.23,146,892,D20371,228,0,Mumbai,Mumbai,1,0,0,1.3617637773693598,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX125098,C11078,2409.27,2026-07-27 14:23:06,2226.95,225,934,D21078,37,0,Kolkata,Kolkata,1,0,0,1.0818698219537934,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX138707,C10581,993.1,2026-07-27 14:24:08,748.25,241,362,D20581,311,0,Delhi,Delhi,1,0,0,1.3272302038088875,0,0,0,0,Debit Card,Electronics,0,1,0,0,1,0,0,0,0,0
TX107906,C10105,3811.93,2026-07-27 14:25:19,5688.05,63,1012,D20105,113,0,Hyderabad,Hyderabad,2,0,0,0.6701646434190979,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX122875,C11303,4323.31,2026-07-27 14:25:26,5741.12,105,1030,D21303,271,0,Delhi,Delhi,1,0,0,0.7530429602586256,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX124922,C10069,7863.17,2026-07-27 14:25:29,4115.5,217,1164,D20069,340,0,Chennai,Chennai,1,0,0,1.9106232535536387,0,0,0,0,Credit Card,Travel,1,0,0,0,0,0,0,0,0,1
TX116306,C10820,4449.6,2026-07-27 14:25:39,3493.38,285,514,D20820,235,0,Ahmedabad,Ahmedabad,1,0,0,1.2737234426257664,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX110706,C10200,2444.32,2026-07-27 14:27:15,2702.93,277,1087,D20200,248,0,Bengaluru,Bengaluru,1,0,0,0.9043223464906602,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX133584,C10515,496.54,2026-07-27 14:27:38,604.36,139,978,D20515,291,0,Bengaluru,Bengaluru,1,0,0,0.8215963994969886,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX122397,C11330,13193.96,2026-07-27 14:27:54,4668.13,180,872,D21330,124,0,Chennai,Chennai,1,0,0,2.8263908674351397,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX101315,C10556,3184.49,2026-07-27 14:28:27,2824.12,153,115,D20556,196,0,Ahmedabad,Ahmedabad,2,0,0,1.127604351089897,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX114978,C10990,4370.27,2026-07-27 14:30:02,3657.68,152,549,D79050,3,1,Kolkata,Kolkata,1,0,0,1.1948202139060826,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX139038,C10235,3461.66,2026-07-27 14:31:33,2781.82,24,494,D20235,180,0,Mumbai,Mumbai,2,0,0,1.244386768374661,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX103699,C11477,5883.59,2026-07-27 14:32:28,6180.31,292,345,D21477,197,0,Mumbai,Mumbai,1,0,0,0.9519894633117109,0,0,0,0,Net Banking,Entertainment,0,0,1,0,0,1,0,0,0,0
TX127280,C10813,4794.04,2026-07-27 14:32:56,6307.5,264,670,D20813,115,0,Chennai,Chennai,1,0,0,0.7600539040824416,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX102310,C10074,576.17,2026-07-27 14:33:41,515.22,203,831,D20074,86,0,Chennai,Mumbai,1,0,0,1.1182989790768991,1,0,0,0,Debit Card,Services,0,1,0,0,0,0,0,0,1,0
TX111967,C10886,4264.34,2026-07-27 14:33:53,5828.05,101,492,D20886,58,0,Mumbai,Mumbai,2,0,0,0.7316924185619547,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX122376,C11122,1631.47,2026-07-27 14:33:58,1398.1,102,388,D21122,62,0,Delhi,Delhi,1,0,0,1.1669193906015307,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX149224,C10958,1892.69,2026-07-27 14:34:10,1885.22,22,219,D20958,68,0,Kolkata,Kolkata,1,0,0,1.0039624022660485,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX147283,C10603,725.83,2026-07-27 14:34:35,610.49,160,123,D20603,361,0,Pune,Pune,1,0,0,1.1889302036069387,0,0,0,0,Debit Card,Services,0,1,0,0,0,0,0,0,1,0
TX115542,C11233,2035.91,2026-07-27 14:34:39,918.06,196,926,D21233,219,0,Ahmedabad,Ahmedabad,1,0,0,2.2176219419210077,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX104544,C11157,4330.8,2026-07-27 14:34:57,2918.08,44,1072,D21157,236,0,Ahmedabad,Ahmedabad,1,0,0,1.4841265489637023,0,0,0,0,Debit Card,Retail,0,1,0,0,0,0,0,1,0,0
TX144793,C10139,2410.24,2026-07-27 14:36:36,1494.0,201,748,D20139,57,0,Hyderabad,Hyderabad,1,0,0,1.6132797858099062,0,0,0,0,Debit Card,Electronics,0,1,0,0,1,0,0,0,0,0
TX103291,C10807,667.17,2026-07-27 14:36:47,1558.21,231,50,D20807,265,0,Ahmedabad,Ahmedabad,1,0,0,0.4281643680890252,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX134403,C10138,5319.11,2026-07-27 14:37:40,6798.25,226,1030,D20138,238,0,Delhi,Delhi,1,0,0,0.7824234177913433,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX127414,C10869,3316.58,2026-07-27 14:38:24,3539.25,135,404,D20869,262,0,Delhi,Delhi,1,0,0,0.9370855407219043,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX120839,C10977,12038.25,2026-07-27 14:38:35,6337.45,190,184,D20977,291,0,Pune,Pune,1,0,0,1.8995416137405423,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX103075,C10386,6006.35,2026-07-27 14:39:11,4886.59,74,12,D20386,96,0,Hyderabad,Hyderabad,1,0,0,1.229149570559429,0,0,0,1,Credit Card,Retail,1,0,0,0,0,0,0,1,0,0
TX105812,C11224,1416.02,2026-07-27 14:39:27,1419.59,105,837,D21224,191,0,Delhi,Delhi,1,0,0,0.9974851893856678,0,0,0,0,Net Banking,Travel,0,0,1,0,0,0,0,0,0,1
TX128036,C11128,880.57,2026-07-27 14:39:53,1356.56,78,308,D21128,151,0,Hyderabad,Mumbai,1,0,0,0.6491198325175445,1,0,0,0,Debit Card,Retail,0,1,0,0,0,0,0,1,0,0
TX117801,C10851,3432.32,2026-07-27 14:39:59,3532.6,127,722,D20851,69,0,Mumbai,Mumbai,2,1,0,0.9716129762780955,0,0,0,0,Net Banking,Services,0,0,1,0,0,0,0,0,1,0
TX149070,C10037,547.83,2026-07-27 14:40:52,852.61,188,873,D20037,245,0,Mumbai,Mumbai,2,0,0,0.6425329283025064,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX116837,C10324,19260.91,2026-07-27 14:42:23,13956.51,297,1153,D20324,327,0,Kolkata,Kolkata,1,0,0,1.3800663632956949,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX148906,C11441,3721.13,2026-07-27 14:42:25,3761.2,189,1157,D21441,214,0,Hyderabad,Hyderabad,1,0,0,0.9893464851643093,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX105781,C10185,2912.76,2026-07-27 14:42:27,6778.47,260,886,D20185,180,0,Ahmedabad,Kolkata,1,0,0,0.4297075888806766,1,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX136626,C11251,3255.43,2026-07-27 14:43:21,3243.64,152,625,D21251,288,0,Kolkata,Pune,1,0,0,1.0036348053421464,1,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX128486,C10566,11822.91,2026-07-27 14:43:30,7408.45,217,1082,D20566,113,0,Ahmedabad,Ahmedabad,1,1,0,1.5958682315464099,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX132939,C11276,4282.18,2026-07-27 14:44:14,2238.07,65,369,D21276,59,0,Bengaluru,Bengaluru,2,0,0,1.9133360440021983,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX147450,C10581,815.1,2026-07-27 14:46:21,748.25,241,362,D20581,63,0,Delhi,Delhi,1,0,0,1.0893417975275643,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX102131,C11064,1346.94,2026-07-27 14:47:27,2472.57,282,445,D21064,224,0,Mumbai,Mumbai,3,0,0,0.5447530302478797,0,0,0,0,Credit Card,Retail,1,0,0,0,0,0,0,1,0,0
TX103661,C10466,1962.56,2026-07-27 14:49:19,2792.27,242,598,D20466,210,0,Pune,Pune,1,0,0,0.702854666633241,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX133786,C10757,2476.41,2026-07-27 14:49:23,2019.41,206,316,D20757,47,0,Ahmedabad,Ahmedabad,1,0,0,1.2263037223743567,0,0,0,0,Debit Card,Travel,0,1,0,0,0,0,0,0,0,1
TX100335,C10390,8297.76,2026-07-27 14:51:03,1955.12,149,196,D75134,0,1,Delhi,Hyderabad,3,3,1,4.244118008101805,1,0,1,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX126114,C11045,4015.56,2026-07-27 14:52:21,3532.15,280,430,D21045,79,0,Bengaluru,Bengaluru,1,0,0,1.1368599861274293,0,0,0,0,Debit Card,Travel,0,1,0,0,0,0,0,0,0,1
TX124279,C10475,2782.91,2026-07-27 14:52:52,2879.52,31,419,D20475,143,0,Kolkata,Kolkata,1,0,0,0.9664492693226648,0,0,0,0,Net Banking,Entertainment,0,0,1,0,0,1,0,0,0,0
TX119043,C11132,4460.08,2026-07-27 14:56:58,5694.54,86,513,D21132,145,0,Ahmedabad,Ahmedabad,1,0,0,0.7832204181549344,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX113899,C11379,5268.24,2026-07-27 14:57:49,7340.81,218,31,D21379,97,0,Chennai,Ahmedabad,1,0,0,0.7176646718822581,1,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX129287,C11146,1569.85,2026-07-27 14:57:53,1404.27,47,1017,D21146,190,0,Pune,Pune,1,0,0,1.1179117975887827,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX105691,C10053,630.21,2026-07-27 14:58:44,658.55,233,394,D20053,283,0,Kolkata,Kolkata,1,0,0,0.9569660618024449,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX137165,C10591,1021.46,2026-07-27 14:59:56,686.08,45,462,D20591,257,0,Mumbai,Mumbai,1,0,0,1.4888351212686566,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX103968,C11065,3307.09,2026-07-27 15:00:35,3500.32,132,926,D21065,219,0,Mumbai,Mumbai,1,0,0,0.9447964757507885,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX144623,C10893,440.3,2026-07-27 15:00:46,616.16,255,404,D20893,271,0,Hyderabad,Hyderabad,1,0,0,0.7145871202285121,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX143582,C11311,1677.3,2026-07-27 15:00:48,1416.51,22,648,D21311,304,0,Mumbai,Mumbai,1,0,0,1.1841074189380942,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX104066,C10739,2779.74,2026-07-27 15:01:23,1265.9,95,1024,D20739,192,0,Kolkata,Kolkata,3,0,0,2.195860652500197,0,0,0,0,Net Banking,Entertainment,0,0,1,0,0,1,0,0,0,0
TX116613,C10199,1584.71,2026-07-27 15:04:57,2568.45,127,780,D20199,237,0,Mumbai,Mumbai,2,0,0,0.6169907921119742,0,0,0,0,Net Banking,Services,0,0,1,0,0,0,0,0,1,0
TX129056,C11213,6025.53,2026-07-27 15:05:47,4365.81,216,602,D21213,184,0,Mumbai,Mumbai,1,0,0,1.3801631312402507,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX109405,C10833,1766.44,2026-07-27 15:06:17,2231.64,201,327,D20833,313,0,Delhi,Delhi,1,0,0,0.7915434389059168,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX140751,C10555,2214.07,2026-07-27 15:06:52,1601.43,248,1189,D20555,60,0,Pune,Pune,1,0,0,1.3825580887082172,0,0,0,0,Debit Card,Retail,0,1,0,0,0,0,0,1,0,0
TX147132,C11369,672.83,2026-07-27 15:07:01,1225.05,82,761,D21369,101,0,Kolkata,Kolkata,1,0,0,0.5492265621811355,0,0,0,0,Debit Card,Retail,0,1,0,0,0,0,0,1,0,0
TX107706,C11007,7679.12,2026-07-27 15:08:34,6066.97,249,340,D21007,354,0,Chennai,Chennai,1,0,0,1.2657257247027758,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX107984,C10480,1226.42,2026-07-27 15:08:37,1697.04,247,694,D20480,119,0,Ahmedabad,Ahmedabad,1,0,0,0.722681846037807,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX114963,C10110,4899.86,2026-07-27 15:11:56,3543.61,153,278,D20110,219,0,Delhi,Delhi,2,0,0,1.3827311696264541,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX117653,C10808,648.8,2026-07-27 15:12:56,648.02,77,997,D20808,217,0,Kolkata,Kolkata,1,0,0,1.0012036665535013,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX127793,C11198,7278.39,2026-07-27 15:13:15,3707.71,116,105,D21198,111,0,Kolkata,Kolkata,1,0,0,1.963041877600999,0,0,0,0,Credit Card,Services,1,0,0,0,0,0,0,0,1,0
TX122641,C11420,2644.23,2026-07-27 15:13:57,1601.11,265,39,D21420,360,0,Kolkata,Kolkata,1,0,0,1.651498023246373,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX109255,C10601,1059.16,2026-07-27 15:14:11,909.91,281,469,D20601,118,0,Hyderabad,Hyderabad,2,1,0,1.1640272114824544,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX127426,C10232,1348.99,2026-07-27 15:16:29,979.59,16,1036,D20232,76,0,Mumbai,Mumbai,1,0,0,1.3770965403893465,0,0,0,0,Net Banking,Retail,0,0,1,0,0,0,0,1,0,0
TX105064,C11490,4737.77,2026-07-27 15:17:19,5108.14,226,1129,D21490,266,0,Pune,Pune,1,0,0,0.9274941563856903,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX141584,C10909,6955.98,2026-07-27 15:18:16,6668.31,135,286,D20909,73,0,Pune,Hyderabad,1,0,0,1.043139866023025,1,0,0,0,Debit Card,Entertainment,0,1,0,0,0,1,0,0,0,0
TX122270,C10090,4922.36,2026-07-27 15:19:15,1898.93,232,575,D20090,204,0,Delhi,Delhi,2,0,0,2.5921755936237774,0,0,0,0,Debit Card,Retail,0,1,0,0,0,0,0,1,0,0
TX103255,C11215,3462.48,2026-07-27 15:21:32,2260.2,288,667,D21215,70,0,Kolkata,Kolkata,1,0,0,1.5319352269710647,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX105729,C10316,1349.28,2026-07-27 15:22:51,2561.57,141,934,D20316,227,0,Pune,Pune,1,0,0,0.5267394605652002,0,0,0,0,Debit Card,Services,0,1,0,0,0,0,0,0,1,0
TX121513,C10107,1353.47,2026-07-27 15:23:09,1450.48,117,14,D20107,192,0,Kolkata,Mumbai,1,0,0,0.9331186917434229,1,0,0,1,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX139279,C10356,6950.7,2026-07-27 15:24:47,9819.07,210,163,D20356,303,0,Mumbai,Mumbai,2,0,0,0.7078776299588454,0,0,0,0,Debit Card,Retail,0,1,0,0,0,0,0,1,0,0
TX103805,C10906,436.82,2026-07-27 15:27:53,693.48,22,952,D20906,285,0,Bengaluru,Bengaluru,2,0,0,0.6298955990079022,0,0,0,0,Debit Card,Travel,0,1,0,0,0,0,0,0,0,1
TX143951,C10847,3627.31,2026-07-27 15:30:25,2892.75,122,341,D20847,216,0,Mumbai,Mumbai,1,0,0,1.2539313801745744,0,0,0,0,Credit Card,Services,1,0,0,0,0,0,0,0,1,0
